0.163921	0.204220	0.213401	0.738962	
0.123953	0.160147	0.174489	0.733734	
0.101613	0.135737	0.150355	0.735669	
0.119208	0.150430	0.167742	0.747281	
0.090017	0.123102	0.142980	0.775102	
0.094525	0.123850	0.139886	0.751351	
0.103970	0.133760	0.146151	0.759777	
0.100385	0.128527	0.141718	0.758738	
0.086783	0.119210	0.139069	0.761413	
0.079795	0.106701	0.129229	0.779095	
