0.158968	0.188139	0.198426	0.711448	
0.098049	0.136376	0.151667	0.725009	
0.088559	0.118007	0.138725	0.749484	
0.075721	0.107499	0.129740	0.751727	
0.067848	0.098838	0.117886	0.743395	
0.083066	0.121134	0.128009	0.778016	
0.084016	0.113002	0.127575	0.756966	
0.078298	0.108364	0.119009	0.759290	
0.081821	0.116561	0.129612	0.780737	
0.067784	0.096307	0.111835	0.769730	
