0.093650	0.125905	0.141219	0.655080	
0.099464	0.131624	0.157529	0.710100	
0.086355	0.118288	0.141130	0.702514	
0.049465	0.078465	0.098172	0.673046	
0.044927	0.070928	0.094143	0.672681	
0.030854	0.046731	0.066437	0.560592	
0.051745	0.072758	0.099160	0.660086	
0.028909	0.041405	0.071073	0.584211	
0.024310	0.037334	0.060525	0.548321	
0.017432	0.025955	0.052856	0.525108	
