0.149945	0.188801	0.188970	0.695304	
0.155853	0.190562	0.191539	0.739688	
0.124557	0.154808	0.172588	0.728523	
0.116624	0.147212	0.163449	0.772566	
0.107388	0.144512	0.154877	0.764418	
0.100239	0.128185	0.146359	0.749440	
0.086679	0.110997	0.130249	0.764066	
0.091853	0.120990	0.137382	0.767574	
0.081470	0.109632	0.126363	0.777356	
0.073306	0.096778	0.119085	0.777282	
