0.105874	0.136091	0.150451	0.664636	
0.077668	0.105556	0.128672	0.672545	
0.064034	0.091592	0.119081	0.652922	
0.052822	0.079488	0.097843	0.671996	
0.050142	0.070228	0.097025	0.624132	
0.026020	0.044848	0.071144	0.615581	
0.029204	0.043416	0.071112	0.609287	
0.024282	0.036986	0.061731	0.601761	
0.023690	0.035871	0.061364	0.577348	
0.025501	0.036279	0.062296	0.561824	
