0.136816	0.166347	0.184279	0.717972	
0.120225	0.154931	0.168769	0.753746	
0.098182	0.123783	0.144131	0.764620	
0.077450	0.103817	0.125193	0.745632	
0.081894	0.111197	0.129054	0.772712	
0.095042	0.126300	0.138746	0.763242	
0.088618	0.114304	0.129028	0.773182	
0.090287	0.117925	0.132169	0.776934	
0.063898	0.087789	0.103545	0.762203	
0.074271	0.102677	0.115543	0.777966	
