0.138275	0.177369	0.193345	0.679818	
0.077467	0.107131	0.127826	0.656747	
0.072372	0.100373	0.117098	0.661601	
0.054961	0.078263	0.100224	0.655649	
0.044463	0.062612	0.091164	0.637379	
0.033451	0.053164	0.075056	0.625073	
0.027815	0.043703	0.068281	0.594050	
0.021836	0.032348	0.060598	0.599851	
0.025125	0.037861	0.067662	0.575259	
0.019340	0.030697	0.056366	0.546676	
