0.177280	0.204613	0.223779	0.722257	
0.104699	0.142710	0.157981	0.741555	
0.095371	0.130860	0.142540	0.767693	
0.089294	0.114550	0.138772	0.734066	
0.107462	0.136497	0.157664	0.760647	
0.086939	0.114619	0.132263	0.755900	
0.099808	0.128001	0.143518	0.790743	
0.107028	0.135268	0.144278	0.750197	
0.083893	0.104188	0.125580	0.769446	
0.086623	0.110985	0.130739	0.756797	
